timestamp;;iv_9500;m_9500;Vt_9500;iv_9750;m_9750;Vt_9750;iv_10000;m_10000;Vt_10000;iv_10250;m_10250;Vt_10250;iv_10500;m_10500;Vt_10500;St;diff;poly_coeffs;a;b;c
16236;6236;;-0.0464095206080244;924.0;0.0132523100486367;-0.033421777406394;674.5;0.0116197975301154;-0.0207628734142491;427.5;0.0102438205711707;-0.0084165671190634;198.5;0.0099462894283715;0.0036322086704668;50.5;10424.0;11.281385281385282;[ 2.08600052 -0.02943019  0.00998052];2.086000515421089;-0.0294301879505698;0.0099805240094177
16237;6237;0.0178748752271857;-0.0466972352030929;930.5;0.013353068993424;-0.0337094920014626;680.5;0.0117507317420902;-0.0210505880093176;433.5;0.0101027379563315;-0.0087042817141319;202.5;0.0100476356398868;0.0033444940753983;53.5;10430.0;11.209027404621173;[3.92186038 0.01815717 0.0099962 ];3.9218603799629497;0.0181571690272099;0.0099961991495567
16238;6238;;-0.046577374241234;927.5;;-0.0335896310396037;677.5;0.0106283456122585;-0.0209307270474588;429.5;0.0101056399611855;-0.008584420752273;200.5;0.0100384711369386;0.0034643550372571;52.5;10427.5;11.242587601078167;[1.50695389 0.00214096 0.01001297];1.506953894314182;0.0021409603206502;0.0100129679975893
16239;6239;;-0.0463855369169297;923.5;0.0143918462497661;-0.0333977937152994;674.5;0.0112919185954362;-0.0207388897231544;426.5;0.0101414443352124;-0.0083925834279687;197.5;0.0100974370234394;0.0036561923615614;51.5;10423.5;11.28695181375203;[4.9038468  0.03192392 0.00995305];4.903846798393725;0.0319239188797742;0.0099530456710817
16240;6240;;-0.0465533986004804;927.0;0.0133027072143216;-0.0335656553988501;677.5;0.0119775211077944;-0.0209067514067051;431.0;0.0101752970039925;-0.0085604451115194;200.5;0.0100619016716048;0.0034883306780108;52.5;10427.0;11.248112189859762;[ 1.8659677  -0.03730227  0.01005473];1.865967698008044;-0.0373022655764085;0.0100547341446627
16241;6241;0.0178096325639592;-0.0465054438697095;926.5;0.0132859120975563;-0.0335177006680791;676.5;0.0116634775805368;-0.0208587966759342;429.5;0.0101412074819833;-0.0085124903807485;199.5;0.0099812415751997;0.0035362854087817;51.5;10426.0;11.253103076092822;[3.89813995 0.01646423 0.00995741];3.898139949502326;0.0164642285350299;0.0099574099422209
16242;6242;0.0177933140288064;-0.046457484539185;925.5;0.0132691130439875;-0.0334697413375546;675.5;0.0116416419881615;-0.0208108373454097;428.5;0.01027825414201;-0.0084645310502239;199.5;0.01002778972546;0.0035842447393062;51.5;10425.0;11.26418152350081;[3.89632204 0.01824801 0.01002932];3.8963220363902336;0.0182480126549175;0.0100293161188092
16243;6243;0.0177280083302984;-0.0462656012018976;921.5;0.0132018773617681;-0.0332778580002673;671.5;0.0115542107348974;-0.0206189540081223;424.5;0.0101402728917552;-0.0082726477129366;195.5;0.0099560126638325;0.0037761280765936;49.5;10421.0;11.308735756918068;[3.94213406 0.0180215  0.00993216];3.942134063468768;0.0180214965224829;0.009932157579011
16244;6244;0.0176871665731299;-0.0461456367108113;919.0;0.0143020627065765;-0.033157893509181;669.5;0.0111846998925379;-0.020498989517036;421.5;0.0101377182906368;-0.0081526832218503;193.5;0.010070310068791;0.0038960925676799;49.5;10418.5;11.33677910772579;[3.80632208 0.00502555 0.00994092];3.806322084778833;0.0050255494818661;0.0099409179306693
16245;6245;0.0177116740027178;-0.0462176188593628;920.5;0.0131850585491068;-0.0332298756577325;670.5;0.0115323305865239;-0.0205709716655875;423.5;0.010105673737321;-0.0082246653704018;194.5;0.0100017979352694;0.0038241104191284;49.5;10420.0;11.319934818033678;[4.01194424 0.02144055 0.00994954];4.011944242373662;0.0214405530570179;0.0099495379047405
16246;6246;;-0.0462416106062065;920.5;;-0.0332538674045762;670.5;0.0112276134569303;-0.0205949634124312;423.5;0.0102072603279173;-0.0082486571172455;195.5;0.0099789164372469;0.0038001186722847;49.5;10420.5;11.320478001086366;[ 2.61088601 -0.007337    0.00996909];2.6108860067661004;-0.007336999069899;0.0099690943556539
16247;6247;;-0.0462416106062065;920.5;0.0143379896580001;-0.0332538674045762;671.5;0.0104856556132889;-0.0205949634124312;422.5;0.0102072603279173;-0.0082486571172455;195.5;0.0099789164372469;0.0038001186722847;49.5;10420.5;11.320478001086366;[5.87268074 0.06448056 0.00982486];5.872680740208342;0.0644805640348738;0.0098248612251219
16248;6248;;-0.046193625961256;919.5;0.0131766476554849;-0.0332058827596257;670.0;0.0112061610363821;-0.0205469787674808;422.5;0.0101725105345425;-0.008200672472295;194.5;0.0100246572876996;0.0038481033172351;49.5;10419.5;11.331702011963024;[2.90214361e+00 9.29571236e-05 9.98050410e-03];2.9021436077082914;9.295712360097726e-05;0.0099805040953607
16249;6249;;-0.0462416106062065;920.5;0.0143379896580001;-0.0332538674045762;671.5;0.0112276134569303;-0.0205949634124312;423.5;0.0102072603279173;-0.0082486571172455;195.5;0.0099789164372469;0.0038001186722847;49.5;10420.5;11.320478001086366;[4.62393181 0.02176795 0.00989123];4.62393180669333;0.0217679495545426;0.0098912298064983
16250;6250;;-0.0462895906465466;921.5;0.014355946360716;-0.0333018474449162;672.5;0.0112490571759051;-0.0206429434527713;424.5;0.0102419679612594;-0.0082966371575855;196.5;0.0100616467901159;0.0037521386319446;50.5;10421.5;11.309278350515465;[4.69828237 0.02608489 0.00995805];4.698282367723563;0.0260848886571145;0.0099580541834041
16251;6251;0.0177280083302984;-0.0462656012018976;921.5;0.0132018773617681;-0.0332778580002673;671.5;0.0115542107348974;-0.0206189540081223;424.5;0.0101402728917552;-0.0082726477129366;195.5;0.0100846502808809;0.0037761280765936;50.5;10421.0;11.308735756918068;[4.05980291 0.02505571 0.01001674];4.059802913529402;0.0250557075178891;0.0100167365419462
16252;6252;0.0177280083302984;-0.0462656012018976;921.5;0.0132018773617681;-0.0332778580002673;671.5;0.0108898222401201;-0.0206189540081223;423.5;0.0101402728917552;-0.0082726477129366;195.5;0.0100846502808809;0.0037761280765936;50.5;10421.0;11.308735756918068;[4.66560022 0.05068194 0.00996522];4.665600221850155;0.050681944058922;0.0099652160430418
16253;6253;0.0191871203745179;-0.0462895906465466;922.5;0.014355946360716;-0.0333018474449162;672.5;0.0112490571759051;-0.0206429434527713;424.5;0.0102419679612594;-0.0082966371575855;196.5;0.0100616467901159;0.0037521386319446;50.5;10421.5;11.297018970189702;[5.03448391 0.03441721 0.00995367];5.034483910601551;0.0344172106973086;0.0099536666970105
16254;6254;;-0.0464814647794716;925.5;0.0144277281562201;-0.0334937215778413;676.5;0.0113347454664565;-0.0208348175856963;428.5;0.0102100499402961;-0.0084885112905105;199.5;0.0100045274052219;0.0035602644990196;51.5;10425.5;11.264721772015127;[4.62740195 0.02168716 0.00991755];4.627401950141103;0.0216871563171145;0.0099175545756978
16255;6255;0.0177769923405516;-0.0464095206080244;924.5;0.0132523100486367;-0.033421777406394;674.5;0.0113026285454574;-0.0207628734142491;427.0;0.0102438205711707;-0.0084165671190634;198.5;0.0100742443963396;0.0036322086704668;51.5;10424.0;11.275283937263383;[4.25584442 0.0340488  0.01002509];4.2558444206230455;0.0340487999677624;0.0100250871239381
16256;6256;;-0.0463135789402638;922.0;0.0132186922125486;-0.0333258357386335;672.5;0.0109107816748383;-0.0206669317464885;424.5;0.0101748302260927;-0.0083206254513028;196.5;0.0100386208165588;0.0037281503382273;50.5;10422.0;11.303687635574835;[3.48701291 0.01979303 0.00996263];3.4870129064433604;0.0197930257880422;0.0099626314744508
16257;6257;0.0177933140288064;-0.046457484539185;925.5;0.0132691130439875;-0.0334697413375546;675.5;0.0116416419881615;-0.0208108373454097;428.5;0.0101929137605536;-0.0084645310502239;199.0;0.01002778972546;0.0035842447393062;51.5;10425.0;11.26418152350081;[3.93226379 0.0190998  0.01000295];3.93226379106692;0.0190997973838728;0.01000295310905
16258;6258;0.0177606674965061;-0.046361552075345;923.5;0.0132355031065002;-0.0333738088737147;673.5;0.0109317328167006;-0.0207149048815698;425.5;0.0102093460253373;-0.008368598586384;197.5;0.0099925008904608;0.0036801772031462;50.5;10423.0;11.286410395235515;[4.5271869  0.04398365 0.009932  ];4.527186897230607;0.0439836469684495;0.0099319955514256
16259;6259;0.0177606674965061;-0.046361552075345;923.5;0.0132355031065002;-0.0333738088737147;673.5;0.0121593000340944;-0.0207149048815698;427.5;0.0102093460253373;-0.008368598586384;197.5;0.0099925008904608;0.0036801772031462;50.5;10423.0;11.286410395235515;[ 3.40787655 -0.00357985  0.01002263];3.407876551061494;-0.0035798451640102;0.0100226347087341
16260;6260;;-0.046361552075345;922.5;0.0132355031065002;-0.0333738088737147;673.5;0.01159794418375;-0.0207149048815698;426.5;0.0102093460253373;-0.008368598586384;197.5;0.0099925008904608;0.0036801772031462;50.5;10423.0;11.298644986449863;[ 2.22667974 -0.02403315  0.01000025];2.226679742047854;-0.0240331471490235;0.0100002524943946
16261;6261;;-0.0462416106062065;920.5;0.0143379896580001;-0.0332538674045762;671.5;0.0118330203618165;-0.0205949634124312;424.5;0.0102072603279173;-0.0082486571172455;195.5;0.0099789164372469;0.0038001186722847;49.5;10420.5;11.320478001086366;[ 3.60500434 -0.01308378  0.00994538];3.605004338915742;-0.0130837767985682;0.0099453838231679
16262;6262;;-0.0460016413176686;915.5;0.0142481383250942;-0.0330138981160383;666.5;0.0117215986411692;-0.0203549941238933;419.5;0.0101990372001552;-0.0080086878287076;191.5;0.0100770009847224;0.0040400879608225;48.5;10415.5;11.376843255051885;[ 3.82141359e+00 -3.15639934e-03  1.00022458e-02];3.821413588726626;-0.0031563993441839;0.0100022458150124
16263;6263;0.0176626520095227;-0.0460736441979083;917.5;0.0131345782891164;-0.0330859009962779;667.5;0.010805901162681;-0.020426997004133;419.5;0.0101688320655527;-0.0080806907089472;192.5;0.0100091156688718;0.0039680850805829;48.5;10417.0;11.35367847411444;[4.63461981 0.04819591 0.00991156];4.634619814827013;0.0481959066313976;0.0099115609606595
16264;6264;;-0.0461456367108113;918.5;0.0143020627065765;-0.033157893509181;669.5;0.0111846998925379;-0.020498989517036;421.5;0.0101377182906368;-0.0081526832218503;193.5;0.010070310068791;0.0038960925676799;49.5;10418.5;11.342950462710942;[4.89943958 0.03180234 0.00992278];4.899439584188487;0.0318023410761752;0.0099227752874614
16265;6265;;-0.0460016413176686;915.5;;-0.0330138981160383;665.5;0.0117215986411692;-0.0203549941238933;419.5;0.0101990372001552;-0.0080086878287076;191.5;0.0100770009847224;0.0040400879608225;48.5;10415.5;11.376843255051885;[4.63998008 0.00828571 0.00996779];4.639980084213831;0.0082857085925375;0.0099677907964698
16266;6266;0.0176463049992287;-0.0460256434298591;916.5;0.0131177435781275;-0.0330379002282287;666.5;0.0107848999552126;-0.0203789962360838;418.5;0.0101338041325004;-0.008032689940898;191.5;0.0100543937781841;0.0040160858486321;48.5;10416.0;11.364975450081833;[4.70334151 0.05146481 0.00992638];4.70334150873181;0.0514648050694034;0.0099263835280422
16267;6267;0.0176299548114306;-0.04597763805322;915.5;0.0131009048797824;-0.0329898948515897;665.5;0.0114227946765754;-0.0203309908594448;418.5;0.0102637217337243;-0.007984684564259;191.5;0.0100995871199094;0.0040640912252711;48.5;10415.0;11.37629710540688;[4.10172754 0.02806789 0.01005091];4.101727537011222;0.0280678883737118;0.0100509082019959
16268;6268;0.0176789958450537;-0.0461216403582523;918.5;0.0131514090178629;-0.0331338971566219;668.5;0.0108268939741028;-0.020474993164477;420.5;0.0102038166144782;-0.0081286868692913;193.5;0.010093103750908;0.0039200889202389;49.5;10418.0;11.342406096897117;[4.68416694 0.0519491  0.00998037];4.684166944118395;0.0519490952010209;0.0099803654007051
16269;6269;;-0.0460016413176686;915.5;;-0.0330138981160383;665.5;0.0111202639022748;-0.0203549941238933;418.5;0.0101990372001552;-0.0080086878287076;191.5;0.0100770009847224;0.0040400879608225;48.5;10415.5;11.376843255051885;[2.64344492e+00 3.62259419e-04 1.00323903e-02];2.6434449238826367;0.0003622594190189;0.0100323902953566
16270;6270;0.0176136014433825;-0.0459296280671061;914.5;0.0130840621889386;-0.0329418848654757;664.5;0.0114008602965128;-0.0202829808733308;417.5;0.0102283547174605;-0.007936674578145;190.5;0.0100144348357705;0.0041121012113851;47.5;10414.0;11.387643521049752;[4.0521323  0.02436134 0.00998277];4.052132296427702;0.0243613412122955;0.009982774022333
16271;6271;;-0.0456174507402491;907.5;0.0141041396269808;-0.0326297075386188;658.5;0.0115428322130021;-0.0199708035464739;411.5;0.0102391640253692;-0.0076244972512881;185.5;0.0100410220864005;0.0044242785382421;45.5;10407.5;11.46831955922865;[ 3.76473559e+00 -3.29151680e-03  9.98528383e-03];3.764735591209684;-0.0032915168014883;0.0099852838329014
16272;6272;0.0175808851555585;-0.0458335942629119;912.5;0.0130503648091014;-0.0328458510612815;662.5;0.0119102657434357;-0.0201869470691366;416.5;0.0101574863411353;-0.0078406407739509;188.5;0.0101040805064795;0.0042081350155793;47.5;10412.0;11.410410958904109;[3.68629823 0.01008281 0.01006432];3.686298231326662;0.0100828121582326;0.0100643225723863
16273;6273;;-0.0458576044432329;912.5;;-0.0328698612416026;662.5;0.0110557486091289;-0.0202109572494577;415.5;0.0100932434243732;-0.0078646509542719;188.5;0.0100816998107187;0.0041841248352582;47.5;10412.5;11.41095890410959;[3.15641017 0.01065918 0.00998184];3.156410174742738;0.0106591765188221;0.0099818415262239
16274;6274;;-0.0457855704430603;911.0;0.0130335101097348;-0.03279782724143;661.5;0.0106797672391915;-0.020138923249285;413.5;0.0101219843460049;-0.0077926169540993;187.5;0.0100177338728074;0.0042561588354309;46.5;10411.0;11.428100987925356;[3.62440313 0.0254571  0.00990904];3.6244031314612015;0.0254571012519605;0.0099090399042341
16275;6275;;-0.0459536336364027;;;-0.0329658904347724;;;-0.0203069864426275;;;-0.0079606801474417;;;0.0040880956420884;;10414.5;;[nan nan nan];;;
16276;6276;;-0.046193625961256;919.5;0.0131766476554849;-0.0332058827596257;670.0;0.0104652399123178;-0.0205469787674808;421.5;0.0101725105345425;-0.008200672472295;194.5;0.0100246572876996;0.0038481033172351;49.5;10419.5;11.331702011963024;[4.14914769 0.04262622 0.00991218];4.149147694831563;0.0426262162139687;0.0099121844345869
16277;6277;;-0.0462895906465466;921.5;;-0.0333018474449162;671.5;0.0112490571759051;-0.0206429434527713;424.5;0.0100726750752362;-0.0082966371575855;195.5;0.0100616467901159;0.0037521386319446;50.5;10421.5;11.309278350515465;[3.86827169 0.01666405 0.00994466];3.868271694193444;0.0166640516380698;0.0099446613237372
16278;6278;0.0176953365085448;-0.0461696319117757;919.5;0.0131682357694999;-0.0331818887101454;669.5;0.0108478784103364;-0.0205229847180004;421.5;0.010238758079002;-0.0081766784228147;194.5;0.0100474946230961;0.0038720973667154;49.5;10419.0;11.33115823817292;[4.61519231 0.04864861 0.00996496];4.615192305088679;0.048648606782326;0.0099649639118525
16279;6279;0.0176953365085448;-0.0461696319117757;919.5;0.0131682357694999;-0.0331818887101454;669.5;0.0115104414580639;-0.0205229847180004;422.5;0.010238758079002;-0.0081766784228147;194.5;0.0100474946230961;0.0038720973667154;49.5;10419.0;11.33115823817292;[4.01105946 0.02320874 0.01001879];4.011059461035415;0.0232087362563058;0.0100187898655525
16280;6280;0.0177933140288064;-0.046457484539185;925.5;0.0132691130439875;-0.0334697413375546;675.5;0.0116416419881615;-0.0208108373454097;428.5;0.01027825414201;-0.0084645310502239;199.5;0.01002778972546;0.0035842447393062;51.5;10425.0;11.26418152350081;[3.89632204 0.01824801 0.01002932];3.8963220363902336;0.0182480126549175;0.0100293161188092
16281;6281;;-0.0467451715436694;931.0;0.0133698484125291;-0.0337574283420391;681.5;0.011099045823992;-0.0210985243498941;433.5;0.0101364000942697;-0.0087522180547084;203.5;0.0100003146113399;0.0032965577348218;53.5;10431.0;11.20408163265306;[3.41402099 0.0141463  0.00993748];3.4140209948561946;0.0141463008361868;0.0099374841180212
16282;6282;;-0.0472003377107421;940.5;0.0146962739403839;-0.0342125945091118;691.5;0.0116548626048966;-0.0215536905169668;443.5;0.0101837200062943;-0.0092073842217811;211.5;0.0100450208734843;0.002841391567749;57.5;10440.5;11.1010101010101;[4.63420133 0.02020826 0.00995699];4.634201330128871;0.0202082602144395;0.0099569919150518
16283;6283;0.0179726450823935;-0.0469847843339934;936.5;0.0134536869241596;-0.0339970411323631;686.5;0.0112033521094514;-0.0213381371402181;438.5;0.010125615270399;-0.0089918308450323;207.5;0.0100133779343531;0.0030569449444978;55.5;10436.0;11.143619861185265;[4.41948617 0.03944634 0.00995274];4.41948616747061;0.0394463379204443;0.0099527362421962
16284;6284;0.0180621686415341;-0.0472482258440993;942.0;0.0147141415951544;-0.034260482642469;692.5;0.011317857590659;-0.021601578650324;444.0;0.0102165772873642;-0.0092552723551383;212.5;0.0099960621277075;0.0027935034343919;57.5;10441.5;11.084394904458598;[ 3.72238010e+00 -1.43689277e-04  9.90542158e-03];3.7223801014405447;-0.0001436892769814;0.0099054215802493
16285;6285;;-0.047152444990399;939.5;;-0.0341647017887686;689.5;0.0116335802371571;-0.0215057977966237;442.5;0.010150827431803;-0.009159491501438;210.5;0.0099690844557484;0.0028892842880921;56.5;10439.5;11.111761575306014;[4.30467656 0.01190728 0.00989875];4.304676560004142;0.011907276924853;0.0098987456639634
16286;6286;;-0.0469368709613344;935.0;0.0134369270167827;-0.0339491277597041;685.5;0.0118596026354049;-0.0212902237675591;438.5;0.0100924189387767;-0.0089439174723734;206.5;0.0099358287962887;0.0031048583171567;54.5;10435.0;11.16042780748663;[ 2.2067261  -0.0314201   0.00991607];2.206726098569624;-0.0314201009721269;0.0099160730571997
16287;6287;;-0.0466732653092749;929.5;0.0144994382084269;-0.0336855221076446;680.5;0.011420296239859;-0.0210266181154997;432.5;0.0101733920246309;-0.008680311820314;202.5;0.0099445074450252;0.0033684639692162;52.5;10429.5;11.220548682087143;[4.55940386 0.01721558 0.00987157];4.559403863837752;0.0172155796204542;0.0098715720658492
16288;6288;0.0179726450823935;-0.0469847843339934;936.5;0.0134536869241596;-0.0339970411323631;686.5;0.0112033521094514;-0.0213381371402181;438.5;0.010125615270399;-0.0089918308450323;207.5;0.0100133779343531;0.0030569449444978;55.5;10436.0;11.143619861185265;[4.41948617 0.03944634 0.00995274];4.41948616747061;0.0394463379204443;0.0099527362421962
16289;6289;0.017988929109211;-0.0470326931157097;937.5;0.0134704429437628;-0.0340449499140794;687.5;0.0115803379192683;-0.0213860459219345;440.0;0.0101587750140457;-0.0090397396267487;208.5;0.009965166934534;0.0030090361627814;55.5;10437.0;11.1328;[4.02425887 0.02164472 0.00994797];4.024258872024066;0.0216447172243434;0.009947967483607
16290;6290;;-0.0472482258440993;;;-0.034260482642469;;;-0.021601578650324;;;-0.0092552723551383;;;0.0027935034343919;;10441.5;;[nan nan nan];;;
16291;6291;;-0.0471045476821911;938.5;0.013495569694109;-0.0341168044805607;689.0;0.0116122895595929;-0.0214579004884158;441.5;0.0101178993340309;-0.00911159419323;209.5;0.010017695485314;0.0029371815963001;56.5;10438.5;11.122535961640915;[ 2.81286046 -0.0090448   0.00996449];2.812860455249;-0.0090447951833504;0.0099644869866325
16292;6292;0.0180540340296348;-0.047224282350739;941.5;0.0135374282405325;-0.0342365391491087;691.5;0.0116655006787047;-0.0215776351569638;444.0;0.0102910528487862;-0.009231328861778;212.5;0.0100205554364647;0.0028174469277522;57.5;10441.0;11.089750398300584;[3.96786662 0.02105987 0.01003136];3.967866622936425;0.0210598691198234;0.0100313622544453
16293;6293;;-0.0475354583667191;947.5;;-0.0345477151650888;697.5;0.0114424996829117;-0.0218888111729438;450.0;0.0102272964758185;-0.0095425048777581;217.5;0.009947155414067;0.002506270911772;59.5;10447.5;11.026385224274406;[ 3.08159962e+00 -1.56772709e-03  9.93172782e-03];3.081599621458945;-0.0015677270912368;0.0099317278218607
16294;6294;0.0182084590331649;-0.0476790127748255;951.0;0.0148747534735474;-0.0346912695731952;701.5;0.0110945401217929;-0.0220323655810502;452.5;0.010324190718249;-0.0096860592858645;220.5;0.0099198851223522;0.0023627165036656;60.5;10450.5;10.988958990536275;[3.86513927 0.00552538 0.0098681 ];3.8651392711385006;0.0055253836109223;0.0098681017454464
16295;6295;0.0181028300465654;-0.0473679261151936;944.5;0.0135876266261489;-0.0343801829135633;694.5;0.0113698261985302;-0.0217212789214183;446.5;0.0102065724583109;-0.0093749726262326;214.5;0.0099972734548583;0.0026738031632976;58.5;10444.0;11.057702488088935;[4.27146745 0.03348265 0.00997976];4.271467448794978;0.0334826516083641;0.009979759083266
16296;6296;0.018167847970609;-0.04755938696379;948.5;0.013654503934019;-0.0345716437621597;698.5;0.0118142174469423;-0.0219127397700147;451.0;0.0103367418610069;-0.009566433474829;218.5;0.009922163809592;0.0024823423147012;59.5;10448.0;11.0152872957301;[3.76901759 0.01082948 0.00997823];3.769017591817069;0.0108294771321378;0.0099782338524201
16297;6297;;-0.0474397325252358;945.5;0.0136127128184913;-0.0344519893236055;696.0;0.0117611504778809;-0.0217930853314606;448.5;0.0101625344304522;-0.0094467790362748;215.5;0.0099230096599961;0.0026019967532553;58.5;10445.5;11.047593865679534;[ 2.52539503 -0.0222866   0.0099035 ];2.5253950349726435;-0.0222865997699674;0.0099034954797384
16298;6298;;-0.0474397325252358;945.5;0.0147855683414618;-0.0344519893236055;696.5;0.0109935317004921;-0.0217930853314606;447.5;0.0101625344304522;-0.0094467790362748;215.5;0.0099230096599961;0.0026019967532553;58.5;10445.5;11.047593865679534;[5.72484703 0.05714908 0.00985163];5.724847034673775;0.0571490764238098;0.0098516297326223
16299;6299;0.0181353452045674;-0.0474636657038059;946.5;0.0136210729605391;-0.0344759225021756;696.5;0.0114113656583657;-0.0218170185100306;448.5;0.0102717248093598;-0.0094707122148448;216.5;0.0100219506290194;0.0025780635746854;59.5;10446.0;11.036450079239303;[4.24186588 0.03310564 0.01001979];4.241865876404015;0.0331056418459695;0.0100197892729354
16300;6300;;-0.0475115286244378;947.0;0.0136377903650609;-0.0345237854228075;697.5;0.0114321236293115;-0.0218648814306625;449.5;0.0101172458503173;-0.0095185751354768;216.5;0.0099721169511174;0.0025302006540533;59.5;10447.0;11.03167898627244;[3.27319949 0.00483677 0.00992054];3.2731994906567;0.0048367652013848;0.0099205428499112
16301;6301;0.0182652821213378;-0.0478464408421174;954.5;0.0137547050614206;-0.0348586976404871;704.5;0.0106820094595495;-0.0221997936483421;455.5;0.0101494617207339;-0.0098534873531564;222.5;0.0099878505432935;0.0021952884363738;62.5;10454.0;10.952331063383973;[4.97972802 0.0652299  0.00995383];4.979728020607944;0.0652299010125265;0.0099538257007874
16302;6302;;-0.0477986099720375;953.0;0.0137380144083172;-0.0348108667704071;703.5;0.0115565079551136;-0.0221519627782622;455.5;0.0102141749433926;-0.0098056564830764;222.0;0.0099161820138856;0.0022431193064537;61.5;10453.0;10.968520461699896;[ 2.98002    -0.00682954  0.00990229];2.980020003077797;-0.0068295368606606;0.0099022933719979
16303;6303;0.0182977355234372;-0.0479420888577128;956.5;0.0137880749626157;-0.0349543456560825;706.5;0.0116185958032156;-0.0222954416639375;458.5;0.0102127505324711;-0.0099491353687518;224.5;0.0099465658041963;0.0020996404207783;63.0;10456.0;10.931521170935705;[4.0744409  0.02391228 0.00995543];4.0744408962083005;0.0239122772665324;0.0099554251359819
16304;6304;0.0183301766350903;-0.0480377185797218;958.5;0.0138214296874996;-0.0350499753780915;708.5;0.0116599493848798;-0.0223910713859466;460.5;0.0102759137968205;-0.0100447650907608;226.5;0.0099045307822474;0.0020040106987694;63.5;10458.0;10.910798122065728;[3.98480047 0.01962956 0.00994274];3.9848004678084026;0.0196295595411045;0.0099427428916018
16305;6305;0.0183139576143131;-0.0479899060049782;957.5;0.0138047542198244;-0.0350021628033479;707.5;0.0123353999902203;-0.022343258811203;460.5;0.0102443477682536;-0.0099969525160172;225.5;0.0099561898380478;0.0020518232735129;63.5;10457.0;10.921148825065274;[ 3.42290614 -0.00549216  0.00997812];3.422906139536733;-0.0054921621420118;0.0099781155164174
16306;6306;;-0.0479659980029654;956.5;0.0137964150652017;-0.034978254801335;707.0;0.0112155076245069;-0.0223193508091901;458.5;0.0102285530624162;-0.0099730445140044;225.0;0.0099819690327385;0.0020757312755257;63.5;10456.5;10.932043910088863;[3.73459551 0.02200681 0.00996001];3.7345955107585382;0.0220068128717266;0.0099600097561548
16307;6307;;-0.0478703545614228;954.5;0.0149460233634964;-0.0348826113597924;705.5;0.0111752143329235;-0.0222237073676475;456.5;0.0102619294693397;-0.0098774010724617;223.5;0.0099622869009293;0.0021713747170684;62.5;10454.5;10.952854897852278;[5.58642491 0.05395035 0.00992852];5.586424913904084;0.0539503455672975;0.0099285236878984
16308;6308;0.0182003383651822;-0.0476550899021624;950.5;0.0136879195839309;-0.0346673467005321;700.5;0.0118566343484487;-0.0220084427083871;453.0;0.0102137504245269;-0.0096621364132014;219.5;0.0099450867829688;0.0023866393763287;60.5;10450.0;10.994213571804314;[3.81624209 0.01227617 0.00995883];3.81624208680938;0.012276165363721;0.0099588338325524
16309;6309;;-0.0476550899021624;950.0;0.0136879195839309;-0.0346673467005321;700.5;0.0114943507214813;-0.0220084427083871;452.5;0.0102137504245269;-0.0096621364132014;219.5;0.0099450867829688;0.0023866393763287;60.5;10450.0;11.0;[ 3.05154928e+00 -2.96150091e-03  9.92598480e-03];3.0515492786521663;-0.0029615009131095;0.0099259847961995
16310;6310;;-0.0477746928210439;952.5;0.0149103970839488;-0.0347869496194136;703.5;0.0119096098786951;-0.0221280456272686;455.5;0.010198240719203;-0.0097817393320829;221.5;0.0099415960710787;0.0022670364574473;61.5;10452.5;10.973753280839896;[4.35982888 0.00696736 0.00988961];4.359828879085799;0.0069673611089021;0.0098896056928402
16311;6311;0.0182815103599479;-0.0478942671370508;955.5;0.0137713919113329;-0.0349065239354205;705.5;0.0115979075344404;-0.0222476199432756;457.5;0.010181121910323;-0.0099013136480898;223.5;0.0099366907337228;0.0021474621414404;62.5;10455.0;10.941915227629512;[4.09103156 0.02426045 0.00993828];4.091031560979627;0.0242604525728498;0.0099382802520509
16312;6312;;-0.0475833144157602;948.5;0.0148390924891814;-0.0345955712141299;699.5;0.011054158940436;-0.021936667221985;450.5;0.0102596275224252;-0.0095903609267992;218.5;0.0100205070130032;0.002458414862731;60.5;10448.5;11.015814443858725;[5.71602816 0.05987356 0.00995825];5.716028161231715;0.059873555759126;0.0099582520197377
16313;6313;0.0181840947130513;-0.0476072407227393;949.5;0.0136712136720955;-0.034619497521109;699.5;0.0114736161430433;-0.021960593528964;451.5;0.0101816149662022;-0.0096142872337783;218.5;0.0099953975187147;0.0024344885557519;60.5;10449.0;11.004739336492891;[4.2184712  0.03094589 0.00997722];4.218471199030534;0.0309458867797484;0.0099772191171396
16314;6314;0.018167847970609;-0.04755938696379;948.5;0.013654503934019;-0.0345716437621597;698.5;0.0114528737849127;-0.0219127397700147;450.5;0.0103367418610069;-0.009566433474829;218.5;0.009922163809592;0.0024823423147012;59.5;10448.0;11.0152872957301;[4.09849503 0.02561947 0.0099688 ];4.098495027921119;0.0256194686405641;0.0099687967641913
16315;6315;;-0.0473439883533698;943.5;0.0147498637317951;-0.0343562451517394;694.5;0.0117186600444238;-0.0216973411595945;446.5;0.0102821868765456;-0.0093510348644087;214.5;0.0100219701043954;0.0026977409251214;58.5;10443.5;11.0688924218336;[4.41897716 0.01315833 0.00997074];4.418977156027475;0.0131583309093772;0.0099707364233554
