variable;iv;timestamp;option;m
iv_10000;0.0104241450405526;18478;m_10000;-0.0104402387896776
iv_10000;0.0104004821462177;18479;m_10000;-0.0105626408074741
iv_10000;0.0091926956334191;18480;m_10000;-0.0105871176157032
iv_10000;0.0102642262680795;18481;m_10000;-0.010195344823867
iv_10000;0.0103357010134374;18482;m_10000;-0.0099993432533445
iv_10000;0.0103852939839519;18483;m_10000;-0.0099258228513005
iv_10000;0.0099743553589382;18484;m_10000;-0.0097542331940214
iv_10000;0.0100251760472034;18485;m_10000;-0.0096806767393099
iv_10000;0.0095656748293323;18486;m_10000;-0.0097542331940214
iv_10000;0.0094938400322603;18487;m_10000;-0.0094844732738011
iv_10000;0.0100745211993958;18488;m_10000;-0.0096071094619021
iv_10000;0.0103677568055805;18489;m_10000;-0.0097542331940214
iv_10000;0.0093231530571398;18490;m_10000;-0.0097051967599116
iv_10000;0.0101225962277051;18491;m_10000;-0.0095335313586128
iv_10000;0.0098771359589405;18492;m_10000;-0.0096071094619021
iv_10000;0.0104259010061854;18493;m_10000;-0.009558058596115
iv_10000;0.0103589469178597;18494;m_10000;-0.0094599424262554
iv_10000;;18495;m_10000;-0.0094108771202938
iv_10000;0.0099761745882565;18496;m_10000;-0.0094599424262554
iv_10000;0.0105251101356183;18497;m_10000;-0.0091654783423617
iv_10000;0.0100896773348203;18498;m_10000;-0.0090672850977413
iv_10000;0.0097342900079507;18499;m_10000;-0.0088217175862976
iv_10000;0.009945808053753;18500;m_10000;-0.0089936275071934
iv_10000;0.0096319238723669;18501;m_10000;-0.0090918352168143
iv_10000;0.0099795016563149;18502;m_10000;-0.0090427337731924
iv_10000;0.0097781442725258;18503;m_10000;-0.0091654783423617
iv_10000;0.0094502920249606;18504;m_10000;-0.0092636523069418
iv_10000;0.0091833292942863;18505;m_10000;-0.0091654783423617
iv_10000;0.0099357534494445;18506;m_10000;-0.0091163841305298
iv_10000;0.0094852495938317;18507;m_10000;-0.0090181812430492
iv_10000;0.0099239351341805;18508;m_10000;-0.0092391106228865
iv_10000;0.0101993025941665;18509;m_10000;-0.0090918352168143
iv_10000;0.0097450140898747;18510;m_10000;-0.0091163841305298
iv_10000;0.0099357534494445;18511;m_10000;-0.0091163841305298
iv_10000;0.0097907756983032;18512;m_10000;-0.0090427337731924
iv_10000;0.0101993025941665;18513;m_10000;-0.0090918352168143
iv_10000;0.0102671008198181;18514;m_10000;-0.0091900236407147
iv_10000;0.0102246066012554;18515;m_10000;-0.0092636523069418
iv_10000;0.0104169970534833;18516;m_10000;-0.0091409318390062
iv_10000;0.0101993025941665;18517;m_10000;-0.0090918352168143
iv_10000;0.0095664373868191;18518;m_10000;-0.0092881927864677
iv_10000;0.0100803575209289;18519;m_10000;-0.0091900236407147
iv_10000;0.0101234657236664;18520;m_10000;-0.0091163841305298
iv_10000;0.0102332205470798;18521;m_10000;-0.0091409318390062
iv_10000;0.0098687496946645;18522;m_10000;-0.0090181812430492
iv_10000;0.010013157599617;18523;m_10000;-0.0090918352168143
iv_10000;0.0097450140898747;18524;m_10000;-0.0091163841305298
iv_10000;0.0101572165648754;18525;m_10000;-0.0091654783423617
iv_10000;0.0094332408511148;18526;m_10000;-0.0087971542004755
iv_10000;0.0103908060644107;18527;m_10000;-0.0088462797654591
iv_10000;0.0102455751614449;18528;m_10000;-0.0088954005042745
iv_10000;0.0095788119987235;18529;m_10000;-0.0088708407380785
iv_10000;0.0097342900079507;18530;m_10000;-0.0088217175862976
iv_10000;0.0099608003930977;18531;m_10000;-0.0087480238083755
iv_10000;0.010533219939441;18532;m_10000;-0.0087971542004755
iv_10000;0.0100346521041455;18533;m_10000;-0.0087234568018603
iv_10000;0.009681193082308;18534;m_10000;-0.0084777203247067
iv_10000;0.0104958620806852;18535;m_10000;-0.0085022994079118
iv_10000;0.0100526221673266;18536;m_10000;-0.0076659319984908
iv_10000;0.0097593591259004;18537;m_10000;-0.0079612802719075
iv_10000;0.0102549431247829;18538;m_10000;-0.0077151688276788
iv_10000;0.0100032064996024;18539;m_10000;-0.0080596909399416
iv_10000;0.0096200369174128;18540;m_10000;-0.0080104880270895
iv_10000;0.0097957623423234;18541;m_10000;-0.0081334862319359
iv_10000;0.0100032064996024;18542;m_10000;-0.0080596909399416
iv_10000;0.0095848762637168;18543;m_10000;-0.0079612802719075
iv_10000;0.0102710764598219;18544;m_10000;-0.0079612802719075
iv_10000;0.0102101872665751;18545;m_10000;-0.0081088890114169
iv_10000;;18546;m_10000;-0.0082564541871068
iv_10000;0.0097203487005792;18547;m_10000;-0.0084039758246836
iv_10000;0.0100744416136475;18548;m_10000;-0.008158082242468
iv_10000;0.0101426205911871;18549;m_10000;-0.0081334862319359
iv_10000;0.0101247493766978;18550;m_10000;-0.0081088890114169
iv_10000;0.0104158597401998;18551;m_10000;-0.008158082242468
iv_10000;0.0102818723467402;18552;m_10000;-0.0082072706340473
iv_10000;0.0096888321957585;18553;m_10000;-0.0082318630153325
iv_10000;0.0104568080156846;18554;m_10000;-0.0083302204465536
iv_10000;0.0099692339512295;18555;m_10000;-0.0085022994079118
iv_10000;0.0093533902122553;18556;m_10000;-0.0088217175862976
iv_10000;0.0101767320292428;18557;m_10000;-0.0087971542004755
iv_10000;0.0102455751614449;18558;m_10000;-0.0088954005042745
iv_10000;0.0091407773093986;18559;m_10000;-0.0086497485390305
iv_10000;0.0103225812408639;18560;m_10000;-0.0086251767032637
iv_10000;0.0098622619709616;18561;m_10000;-0.0084777203247067
iv_10000;0.0099658184927564;18562;m_10000;-0.0086251767032637
iv_10000;0.0100346521041455;18563;m_10000;-0.0087234568018603
iv_10000;0.0104623530870951;18564;m_10000;-0.0088217175862976
iv_10000;0.0095454595424054;18565;m_10000;-0.0088217175862976
iv_10000;0.0096234898828257;18566;m_10000;-0.0087971542004755
iv_10000;0.0098520856960591;18567;m_10000;-0.0087234568018603
iv_10000;;18568;m_10000;-0.0086743191673064
iv_10000;0.0098520856960591;18569;m_10000;-0.0087234568018603
iv_10000;0.0098783068414062;18570;m_10000;-0.0088954005042745
iv_10000;0.0100558511456745;18571;m_10000;-0.0090181812430492
iv_10000;0.0103485445828939;18572;m_10000;-0.0090427337731924
iv_10000;0.0098773188577523;18573;m_10000;-0.0093127320615824
iv_10000;0.0099239351341805;18574;m_10000;-0.0092391106228865
iv_10000;0.010013157599617;18575;m_10000;-0.0090918352168143
iv_10000;0.0103084016183203;18576;m_10000;-0.0091163841305298
iv_10000;0.0094689105358116;18577;m_10000;-0.0091409318390062
iv_10000;0.0104169970534833;18578;m_10000;-0.0091409318390062
iv_10000;0.0100467761374775;18579;m_10000;-0.0091409318390062
iv_10000;0.0098112382976145;18580;m_10000;-0.0092145677341836
iv_10000;0.0098112382976145;18581;m_10000;-0.0092145677341836
iv_10000;0.0101474098150829;18582;m_10000;-0.0092881927864677
iv_10000;0.0099432577090189;18583;m_10000;-0.0094108771202938
iv_10000;0.0105534459516054;18584;m_10000;-0.0093372701324042
iv_10000;0.0096492597107812;18585;m_10000;-0.0092636523069418
iv_10000;0.0099432577090189;18586;m_10000;-0.0094108771202938
iv_10000;0.0098121528494566;18587;m_10000;-0.0095090029178809
iv_10000;0.0100895740890445;18588;m_10000;-0.0094844732738011
iv_10000;0.0107908087726158;18589;m_10000;-0.0096806767393099
iv_10000;0.0099095762537812;18590;m_10000;-0.0096561555161864
iv_10000;0.0096759445580368;18591;m_10000;-0.0096071094619021
iv_10000;0.0107983821169488;18592;m_10000;-0.009558058596115
iv_10000;0.0096313939683407;18593;m_10000;-0.0093863426616417
iv_10000;0.0096978590911612;18594;m_10000;-0.0091900236407147
iv_10000;0.0099120765352884;18595;m_10000;-0.00894451641787
iv_10000;0.0096570227815133;18596;m_10000;-0.0088462797654591
iv_10000;0.0101376019897319;18597;m_10000;-0.0088708407380785
iv_10000;0.0104623530870951;18598;m_10000;-0.0088217175862976
iv_10000;0.0104254894670173;18599;m_10000;-0.0088954005042745
iv_10000;0.0106736886286679;18600;m_10000;-0.0088708407380785
iv_10000;;18601;m_10000;-0.0088217175862976
iv_10000;0.0098520856960591;18602;m_10000;-0.0087234568018603
iv_10000;0.0102799374086146;18603;m_10000;-0.00894451641787
iv_10000;0.0101376019897319;18604;m_10000;-0.0088708407380785
iv_10000;0.0105638265512055;18605;m_10000;-0.0090918352168143
iv_10000;0.0101653467095457;18606;m_10000;-0.0090427337731924
iv_10000;0.0094035743531366;18607;m_10000;-0.0090427337731924
iv_10000;0.0102060380518745;18608;m_10000;-0.0089690725655064
iv_10000;0.0102865136773542;18609;m_10000;-0.0086988885882102
iv_10000;0.0098520856960591;18610;m_10000;-0.0087234568018603
iv_10000;0.0098444987096754;18611;m_10000;-0.0088462797654591
iv_10000;0.0095658437909871;18612;m_10000;-0.0089936275071934
iv_10000;0.0102455751614449;18613;m_10000;-0.0088954005042745
iv_10000;0.0099201632336639;18614;m_10000;-0.0088217175862976
iv_10000;0.0095563086167413;18615;m_10000;-0.0086988885882102
iv_10000;0.0097838495549808;18616;m_10000;-0.0086251767032637
iv_10000;0.0098276603584773;18617;m_10000;-0.0084285585332114
iv_10000;0.0094635021651465;18618;m_10000;-0.0084285585332114
iv_10000;0.0097583312191676;18619;m_10000;-0.0083302204465536
iv_10000;0.0100060154741743;18620;m_10000;-0.0084285585332114
iv_10000;0.0097583312191676;18621;m_10000;-0.0083302204465536
iv_10000;0.0093954029089724;18622;m_10000;-0.0083302204465536
iv_10000;0.010076365949803;18623;m_10000;-0.0082810441494891
iv_10000;0.0099710809266482;18624;m_10000;-0.0083793919074773
iv_10000;0.0099313407496176;18625;m_10000;-0.0085760294087827
iv_10000;0.0100409076686537;18626;m_10000;-0.0084777203247067
iv_10000;0.0100409076686537;18627;m_10000;-0.0084777203247067
iv_10000;0.0096125505877574;18628;m_10000;-0.0083793919074773
iv_10000;0.0101116682820996;18629;m_10000;-0.0083302204465536
iv_10000;0.0099345067339289;18630;m_10000;-0.0084531400331795
iv_10000;0.0103207194079826;18631;m_10000;-0.0083793919074773
iv_10000;0.0101809597507613;18632;m_10000;-0.0083056329025984
iv_10000;0.0099710809266482;18633;m_10000;-0.0083793919074773
iv_10000;0.0106266587751307;18634;m_10000;-0.0083302204465536
iv_10000;0.0101469272101269;18635;m_10000;-0.0083793919074773
iv_10000;0.0101422506081171;18636;m_10000;-0.0087480238083755
iv_10000;0.0097573937467802;18637;m_10000;-0.0089936275071934
iv_10000;0.0101718395628063;18638;m_10000;-0.0089199590641655
iv_10000;0.0092882369905956;18639;m_10000;-0.0090181812430492
iv_10000;0.010013157599617;18640;m_10000;-0.0090918352168143
iv_10000;0.0094852495938317;18641;m_10000;-0.0090181812430492
iv_10000;0.00938550749577;18642;m_10000;-0.0091654783423617
iv_10000;0.0106327608050253;18643;m_10000;-0.0091900236407147
iv_10000;0.0096638199529337;18644;m_10000;-0.0094354103751257
iv_10000;0.0101358845775649;18645;m_10000;-0.0094108771202938
iv_10000;0.0094826315696901;18646;m_10000;-0.0093127320615824
iv_10000;0.0098293028628181;18647;m_10000;-0.0093863426616417
iv_10000;0.0095472063272607;18648;m_10000;-0.0094108771202938
iv_10000;0.0098442964114726;18649;m_10000;-0.0092636523069418
iv_10000;0.0101234657236664;18650;m_10000;-0.0091163841305298
iv_10000;0.0101234657236664;18651;m_10000;-0.0091163841305298
iv_10000;0.0104169970534833;18652;m_10000;-0.0091409318390062
iv_10000;0.0097907756983032;18653;m_10000;-0.0090427337731924
iv_10000;0.009890700029498;18654;m_10000;-0.0091900236407147
iv_10000;0.0095989331860183;18655;m_10000;-0.0093372701324042
iv_10000;0.009763651438645;18656;m_10000;-0.0092881927864677
iv_10000;0.0099902973101105;18657;m_10000;-0.0093372701324042
iv_10000;0.0102246066012554;18658;m_10000;-0.0092636523069418
iv_10000;0.0098773188577523;18659;m_10000;-0.0093127320615824
iv_10000;0.0099103058774655;18660;m_10000;-0.0093618069990512
iv_10000;0.0098946179351742;18661;m_10000;-0.0094844732738011
iv_10000;0.0102214554980847;18662;m_10000;-0.0096806767393099
iv_10000;0.0099419826522061;18663;m_10000;-0.0097051967599116
iv_10000;0.0098124313557683;18664;m_10000;-0.0099748376538101
iv_10000;0.0100182693547947;18665;m_10000;-0.0099748376538101
iv_10000;0.0099862123772459;18666;m_10000;-0.0099258228513005
iv_10000;0.0105301944335293;18667;m_10000;-0.0102933168041942
iv_10000;0.0101142469169472;18668;m_10000;-0.0101218532385212
iv_10000;0.0100902499910389;18669;m_10000;-0.0097787496077653
iv_10000;0.0095578222890637;18670;m_10000;-0.0095825846305054
iv_10000;0.0098361133912478;18671;m_10000;-0.0098522916371677
iv_10000;0.0102053813723186;18672;m_10000;-0.0098032648194591
iv_10000;0.010319786933723;18673;m_10000;-0.0098277788292206
iv_10000;0.010041904420552;18674;m_10000;-0.009558058596115
iv_10000;0.0101072876287557;18675;m_10000;-0.0096561555161864
iv_10000;0.0098041455620714;18676;m_10000;-0.0098032648194591
iv_10000;0.0101227364039273;18677;m_10000;-0.0098277788292206
iv_10000;0.0096216709446346;18678;m_10000;-0.0096806767393099
iv_10000;0.0103677568055805;18679;m_10000;-0.0097542331940214
iv_10000;0.0099095762537812;18680;m_10000;-0.0096561555161864
iv_10000;0.0107908087726158;18681;m_10000;-0.0096806767393099
iv_10000;0.0097931802091781;18682;m_10000;-0.0096316330904231
iv_10000;0.0095078772737346;18683;m_10000;-0.0098277788292206
iv_10000;0.0089153746844018;18684;m_10000;-0.0097542331940214
iv_10000;0.010319786933723;18685;m_10000;-0.0098277788292206
iv_10000;0.0095078772737346;18686;m_10000;-0.0098277788292206
iv_10000;0.0101885367060662;18687;m_10000;-0.0096316330904231
iv_10000;0.0096759445580368;18688;m_10000;-0.0096071094619021
iv_10000;0.0099925881088655;18689;m_10000;-0.0096316330904231
iv_10000;0.0102354670504518;18690;m_10000;-0.009558058596115
iv_10000;0.0099761745882565;18691;m_10000;-0.0094599424262554
iv_10000;0.010402250044476;18692;m_10000;-0.0093863426616417
iv_10000;0.0099571341468804;18693;m_10000;-0.0092881927864677
iv_10000;0.0099571341468804;18694;m_10000;-0.0092881927864677
iv_10000;0.0106327608050253;18695;m_10000;-0.0091900236407147
iv_10000;0.0102401977187126;18696;m_10000;-0.0090181812430492
iv_10000;0.0100291387247852;18697;m_10000;-0.0088462797654591
iv_10000;0.0098520856960591;18698;m_10000;-0.0087234568018603
iv_10000;0.0100690085296539;18699;m_10000;-0.0087725896078744
iv_10000;0.0100731666925514;18700;m_10000;-0.0086497485390305
iv_10000;0.0099265717036731;18701;m_10000;-0.0086988885882102
iv_10000;0.0098861441532655;18702;m_10000;-0.0087725896078744
iv_10000;0.0104981825246008;18703;m_10000;-0.0087480238083755
iv_10000;0.0104274716135424;18704;m_10000;-0.0087725896078744
iv_10000;0.0097088764509697;18705;m_10000;-0.0086497485390305
iv_10000;0.0098179875887696;18706;m_10000;-0.0086743191673064
iv_10000;0.0096748720881734;18707;m_10000;-0.0086006036598874
iv_10000;0.0098444987096754;18708;m_10000;-0.0088462797654591
iv_10000;0.0103908060644107;18709;m_10000;-0.0088462797654591
iv_10000;0.0106736886286679;18710;m_10000;-0.0088708407380785
iv_10000;0.0098444987096754;18711;m_10000;-0.0088462797654591
iv_10000;0.0099201632336639;18712;m_10000;-0.0088217175862976
iv_10000;0.0099265717036731;18713;m_10000;-0.0086988885882102
iv_10000;0.0097154525862456;18714;m_10000;-0.0085268772829137
iv_10000;0.0101468817828193;18715;m_10000;-0.0085022994079118
iv_10000;0.009606742849367;18716;m_10000;-0.0085022994079118
iv_10000;0.0102870839121412;18717;m_10000;-0.0084531400331795
iv_10000;0.009233197552587;18718;m_10000;-0.0085022994079118
iv_10000;0.0103576185018863;18719;m_10000;-0.0085514539498311
iv_10000;0.0101469272101269;18720;m_10000;-0.0083793919074773
iv_10000;0.0101809597507613;18721;m_10000;-0.0083056329025984
iv_10000;0.0102771610660708;18722;m_10000;-0.0080842905807918
iv_10000;0.0095384510149741;18723;m_10000;-0.0084039758246836
iv_10000;0.0099008919233273;18724;m_10000;-0.008158082242468
iv_10000;0.0100410199073395;18725;m_10000;-0.0082318630153325
iv_10000;0.0101118691765859;18726;m_10000;-0.0084531400331795
iv_10000;0.0104247072958974;18727;m_10000;-0.0084039758246836
iv_10000;0.010389064684989;18728;m_10000;-0.0083548067814736
iv_10000;0.0100417163657344;18729;m_10000;-0.0083548067814736
iv_10000;0.0100768141363894;18730;m_10000;-0.0084039758246836
iv_10000;0.010321318441355;18731;m_10000;-0.0087480238083755
iv_10000;0.0101993025941665;18732;m_10000;-0.0090918352168143
iv_10000;0.0106361577528061;18733;m_10000;-0.0090672850977413
iv_10000;0.0098574285876605;18734;m_10000;-0.0091409318390062
iv_10000;0.0096454040921486;18735;m_10000;-0.0089690725655064
iv_10000;0.009598902065681;18736;m_10000;-0.0090427337731924
iv_10000;0.0093380950195703;18737;m_10000;-0.00894451641787
iv_10000;0.0099120765352884;18738;m_10000;-0.00894451641787
iv_10000;0.0096319238723669;18739;m_10000;-0.0090918352168143
iv_10000;0.0109183292720846;18740;m_10000;-0.0092145677341836
iv_10000;0.0095664373868191;18741;m_10000;-0.0092881927864677
iv_10000;0.0100971343574499;18742;m_10000;-0.0092145677341836
iv_10000;0.0102582462880999;18743;m_10000;-0.0093127320615824
iv_10000;0.010325416208424;18744;m_10000;-0.0094108771202938
iv_10000;0.0099103058774655;18745;m_10000;-0.0093618069990512
iv_10000;0.0102246066012554;18746;m_10000;-0.0092636523069418
iv_10000;0.0101474098150829;18747;m_10000;-0.0092881927864677
iv_10000;0.0101358845775649;18748;m_10000;-0.0094108771202938
iv_10000;0.0102810792968261;18749;m_10000;-0.0094844732738011
iv_10000;0.0098284115073374;18750;m_10000;-0.0095335313586128
iv_10000;0.0105368158125384;18751;m_10000;-0.0095825846305054
iv_10000;0.010254144219562;18752;m_10000;-0.0097297155781095
iv_10000;0.0094764299450512;18753;m_10000;-0.0097787496077653
iv_10000;0.0102706079576841;18754;m_10000;-0.0099013136480898
iv_10000;0.0098999515185633;18755;m_10000;-0.009950330853168
iv_10000;0.0097235875203758;18756;m_10000;-0.0099993432533445
iv_10000;0.0102099383331218;18757;m_10000;-0.010268825608774
iv_10000;0.0105624973813354;18758;m_10000;-0.0103422955964163
iv_10000;0.0100964354061785;18759;m_10000;-0.0104157547899665
iv_10000;0.0102642262680795;18760;m_10000;-0.010195344823867
iv_10000;0.010337090207104;18761;m_10000;-0.0104647215905149
iv_10000;0.0101223807340728;18762;m_10000;-0.0102933168041942
iv_10000;0.009755074916804;18763;m_10000;-0.0100483508495612
iv_10000;0.0094792654932478;18764;m_10000;-0.0101218532385212
iv_10000;0.0103681979564535;18765;m_10000;-0.0100483508495612
iv_10000;0.0099389657688473;18766;m_10000;-0.0101708488289573
iv_10000;0.0102099383331218;18767;m_10000;-0.010268825608774
iv_10000;0.0098203550619152;18768;m_10000;-0.0104892031925958
iv_10000;0.0102172402831263;18769;m_10000;-0.0104402387896776
iv_10000;0.0107610763865754;18770;m_10000;-0.0103422955964163
iv_10000;0.0104136327256919;18771;m_10000;-0.010268825608774
iv_10000;0.0106958244159747;18772;m_10000;-0.0102443332136578
iv_10000;0.0100020456719069;18773;m_10000;-0.010268825608774
iv_10000;0.0099389657688473;18774;m_10000;-0.0101708488289573
iv_10000;0.0098599408043544;18775;m_10000;-0.0100483508495612
iv_10000;0.0098576570664578;18776;m_10000;-0.0097297155781095
iv_10000;0.0096759445580368;18777;m_10000;-0.0096071094619021
iv_10000;0.0094502920249606;18778;m_10000;-0.0092636523069418
iv_10000;0.0102918494107364;18779;m_10000;-0.0093618069990512
iv_10000;0.0102685912016794;18780;m_10000;-0.0096071094619021
iv_10000;0.0099095762537812;18781;m_10000;-0.0096561555161864
iv_10000;0.0101400196629445;18782;m_10000;-0.0097051967599116
iv_10000;0.0096116434228075;18783;m_10000;-0.0095090029178809
iv_10000;0.0103477002683577;18784;m_10000;-0.0095825846305054
iv_10000;0.0099761745882565;18785;m_10000;-0.0094599424262554
iv_10000;0.0101358845775649;18786;m_10000;-0.0094108771202938
iv_10000;0.0098121528494566;18787;m_10000;-0.0095090029178809
iv_10000;0.0097796096135898;18788;m_10000;-0.0094599424262554
iv_10000;0.0102810792968261;18789;m_10000;-0.0094844732738011
iv_10000;0.0100895740890445;18790;m_10000;-0.0094844732738011
iv_10000;0.0099902973101105;18791;m_10000;-0.0093372701324042
iv_10000;0.0101139019982663;18792;m_10000;-0.0092391106228865
iv_10000;0.0097907756983032;18793;m_10000;-0.0090427337731924
iv_10000;0.0099571341468804;18794;m_10000;-0.0092881927864677
iv_10000;0.0093010748508259;18795;m_10000;-0.0091900236407147
iv_10000;0.0100234248637635;18796;m_10000;-0.0093863426616417
iv_10000;0.0100693189276206;18797;m_10000;-0.0093127320615824
iv_10000;0.0108434316607479;18798;m_10000;-0.0093618069990512
iv_10000;0.0101909301083464;18799;m_10000;-0.0092145677341836
iv_10000;0.0100565170451519;18800;m_10000;-0.0094354103751257
iv_10000;0.0099432577090189;18801;m_10000;-0.0094108771202938
iv_10000;0.0099599659174837;18802;m_10000;-0.0095825846305054
iv_10000;0.0101072876287557;18803;m_10000;-0.0096561555161864
iv_10000;0.0103347358564259;18804;m_10000;-0.0097051967599116
iv_10000;0.0104007437958044;18805;m_10000;-0.0098032648194591
iv_10000;0.0097171969665608;18806;m_10000;-0.0098277788292206
iv_10000;0.0105926707749314;18807;m_10000;-0.0098032648194591
iv_10000;0.0101035132840614;18808;m_10000;-0.009950330853168
iv_10000;0.0100902499910389;18809;m_10000;-0.0097787496077653
iv_10000;0.0097608912740663;18810;m_10000;-0.0095825846305054
iv_10000;0.0105459295102922;18811;m_10000;-0.0094599424262554
iv_10000;0.0103685180313857;18812;m_10000;-0.0093372701324042
iv_10000;0.00938550749577;18813;m_10000;-0.0091654783423617
iv_10000;0.0097307730010677;18814;m_10000;-0.0092391106228865
iv_10000;0.0102332205470798;18815;m_10000;-0.0091409318390062
iv_10000;0.0101077289211444;18816;m_10000;-0.0086988885882102
iv_10000;0.0102493876673822;18817;m_10000;-0.0087725896078744
iv_10000;0.0100690085296539;18818;m_10000;-0.0087725896078744
iv_10000;0.0096234898828257;18819;m_10000;-0.0087971542004755
iv_10000;0.0104971940247881;18820;m_10000;-0.0088708407380785
iv_10000;0.0100291387247852;18821;m_10000;-0.0088462797654591
iv_10000;0.0095563086167413;18822;m_10000;-0.0086988885882102
iv_10000;0.0099265717036731;18823;m_10000;-0.0086988885882102
iv_10000;0.0104623530870951;18824;m_10000;-0.0088217175862976
iv_10000;0.0103225812408639;18825;m_10000;-0.0086251767032637
iv_10000;0.0100346521041455;18826;m_10000;-0.0087234568018603
iv_10000;0.0106034290911205;18827;m_10000;-0.0087725896078744
iv_10000;0.0096234898828257;18828;m_10000;-0.0087971542004755
iv_10000;0.0101376019897319;18829;m_10000;-0.0088708407380785
iv_10000;0.0098687496946645;18830;m_10000;-0.0090181812430492
iv_10000;0.0097573937467802;18831;m_10000;-0.0089936275071934
iv_10000;0.0102401977187126;18832;m_10000;-0.0090181812430492
iv_10000;0.0095788119987235;18833;m_10000;-0.0088708407380785
iv_10000;0.0095954740750449;18834;m_10000;-0.0088954005042745
iv_10000;0.0098861441532655;18835;m_10000;-0.0087725896078744
iv_10000;0.0097005793572835;18836;m_10000;-0.0087725896078744
iv_10000;0.0106736886286679;18837;m_10000;-0.0088708407380785
iv_10000;0.0099201632336639;18838;m_10000;-0.0088217175862976
iv_10000;0.0101767320292428;18839;m_10000;-0.0087971542004755
iv_10000;0.0097005793572835;18840;m_10000;-0.0087725896078744
iv_10000;0.0097428410183656;18841;m_10000;-0.0086988885882102
iv_10000;0.0094294730866043;18842;m_10000;-0.0083793919074773
iv_10000;0.0099713914292987;18843;m_10000;-0.0082564541871068
iv_10000;0.0109524388802208;18844;m_10000;-0.0082072706340473
iv_10000;0.0101454978898359;18845;m_10000;-0.0082564541871068
iv_10000;0.0104247072958974;18846;m_10000;-0.0084039758246836
iv_10000;0.0096512766629927;18847;m_10000;-0.0083056329025984
iv_10000;0.0101469272101269;18848;m_10000;-0.0083793919074773
iv_10000;0.0099710809266482;18849;m_10000;-0.0083793919074773
iv_10000;0.0100065755645854;18850;m_10000;-0.0083056329025984
iv_10000;0.0094699942440546;18851;m_10000;-0.0083056329025984
iv_10000;0.0105544219049434;18852;m_10000;-0.0082318630153325
iv_10000;0.0100417163657344;18853;m_10000;-0.0083548067814736
iv_10000;0.0101453330601615;18854;m_10000;-0.0086251767032637
iv_10000;0.0098579939019485;18855;m_10000;-0.0086006036598874
iv_10000;0.0101800587518172;18856;m_10000;-0.0086743191673064
iv_10000;0.0099265717036731;18857;m_10000;-0.0086988885882102
iv_10000;0.0098179875887696;18858;m_10000;-0.0086743191673064
iv_10000;0.0101800587518172;18859;m_10000;-0.0086743191673064
iv_10000;0.009522659704226;18860;m_10000;-0.0086497485390305
iv_10000;0.0095563086167413;18861;m_10000;-0.0086988885882102
iv_10000;0.0093203327544033;18862;m_10000;-0.0087725896078744
iv_10000;0.0103485445828939;18863;m_10000;-0.0090427337731924
iv_10000;0.0098687496946645;18864;m_10000;-0.0090181812430492
iv_10000;0.0102582462880999;18865;m_10000;-0.0093127320615824
iv_10000;0.0099432577090189;18866;m_10000;-0.0094108771202938
iv_10000;0.0098293028628181;18867;m_10000;-0.0093863426616417
iv_10000;0.0097781442725258;18868;m_10000;-0.0091654783423617
iv_10000;0.0103009436611688;18869;m_10000;-0.0092391106228865
iv_10000;0.0096649094641029;18870;m_10000;-0.0091409318390062
iv_10000;0.0104852968483985;18871;m_10000;-0.0092391106228865
iv_10000;0.0101139019982663;18872;m_10000;-0.0092391106228865
iv_10000;0.0102401977187126;18873;m_10000;-0.0090181812430492
iv_10000;0.009945808053753;18874;m_10000;-0.0089936275071934
iv_10000;0.0100632489080085;18875;m_10000;-0.0088954005042745
iv_10000;0.0103185551282091;18876;m_10000;-0.0088708407380785
iv_10000;0.010480076760144;18877;m_10000;-0.0086006036598874
iv_10000;0.0093538211592101;18878;m_10000;-0.0084039758246836
iv_10000;0.010216377839064;18879;m_10000;-0.0083548067814736
iv_10000;0.0096850853831459;18880;m_10000;-0.0077397854241931
iv_10000;0.0096850853831459;18881;m_10000;-0.0077397854241931
iv_10000;0.0098280081325433;18882;m_10000;-0.007936674578145
iv_10000;0.0098302153440906;18883;m_10000;-0.0080596909399416
iv_10000;0.0096527322044374;18884;m_10000;-0.0078136279428495
iv_10000;0.0101619984578086;18885;m_10000;-0.0078136279428495
iv_10000;0.0099701954496978;18886;m_10000;-0.0081334862319359
iv_10000;0.0099675210767593;18887;m_10000;-0.0080104880270895
iv_10000;0.0094437793613677;18888;m_10000;-0.0077644008088135
iv_10000;0.0096193386900282;18889;m_10000;-0.007887459557681
iv_10000;;18890;m_10000;-0.008158082242468
iv_10000;0.0102771610660708;18891;m_10000;-0.0080842905807918
iv_10000;0.0095143251772989;18892;m_10000;-0.0079858847548493
iv_10000;0.0105182357833951;18893;m_10000;-0.0081826770431321
iv_10000;0.0095473500735908;18894;m_10000;-0.008158082242468
iv_10000;0.0096166772432763;18895;m_10000;-0.0082564541871068
iv_10000;0.0101454978898359;18896;m_10000;-0.0082564541871068
iv_10000;0.0101454978898359;18897;m_10000;-0.0082564541871068
iv_10000;0.0102710764598219;18898;m_10000;-0.0079612802719075
iv_10000;0.0101255438792089;18899;m_10000;-0.0077644008088135
iv_10000;0.0098280081325433;18900;m_10000;-0.007936674578145
iv_10000;0.0094792910332303;18901;m_10000;-0.007936674578145
iv_10000;0.0098280081325433;18902;m_10000;-0.007936674578145
iv_10000;0.0101426205911871;18903;m_10000;-0.0081334862319359
